COSING Ref No;INCI name;Function
75674;DICETEARETH-10 PHOSPHATE;SURFACTANT - CLEANSING, SURFACTANT - EMULSIFYING
55834;DICETEARYL DIMER DILINOLEATE;SKIN CONDITIONING
84097;DICETEARYL SUCCINATE;SKIN CONDITIONING
33254;DICETYL ADIPATE;FILM FORMING, PLASTICISER, SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT
88896;DICETYL DIPEPTIDE-9;
33255;DICETYL ETHER;SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT
75677;DICETYL PHOSPHATE;SURFACTANT - CLEANSING, SURFACTANT - EMULSIFYING
75678;DICETYL THIODIPROPIONATE;ANTIOXIDANT
33258;DICETYLDIMONIUM CHLORIDE;ANTISTATIC, HAIR CONDITIONING, SURFACTANT - CLEANSING, SURFACTANT - EMULSIFYING
75681;DICHLORO-M-XYLENOL;ANTIMICROBIAL, DEODORANT
33259;DICHLOROBENZYL ALCOHOL;ANTIMICROBIAL, PRESERVATIVE
33260;DICHLOROMETHANE;PERFUMING, SOLVENT
33262;DICHLOROPHENE;ANTIMICROBIAL, DEODORANT
33263;DICHLOROPHENYL IMIDAZOLDIOXOLAN;ANTIMICROBIAL
33264;DICOCAMINE;ANTISTATIC, HAIR CONDITIONING, SKIN CONDITIONING - EMOLLIENT, SURFACTANT - EMULSIFYING
75684;DICOCODIMETHYLAMINE DILINOLEATE;HAIR CONDITIONING, SKIN CONDITIONING - EMOLLIENT, SURFACTANT - EMULSIFYING
33266;DICOCODIMONIUM CHLORIDE;ANTISTATIC, HAIR CONDITIONING, SURFACTANT - CLEANSING, SURFACTANT - EMULSIFYING
75686;DICOCOYL PENTAERYTHRITYL DISTEARYL CITRATE;SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT
75687;DICOCOYLETHYL HYDROXYETHYLMONIUM METHOSULFATE;ANTISTATIC, HAIR CONDITIONING
84127;DICRANOPTERIS PEDATA EXTRACT;SKIN CONDITIONING
95469;DICRATERIA ROTUNDA OIL;SKIN CONDITIONING
83405;DICTAMNUS ALBUS ROOT EXTRACT;ASTRINGENT, HAIR CONDITIONING, SKIN CONDITIONING
92877;DICTAMNUS DASYCARPUS ROOT EXTRACT;SKIN CONDITIONING
82514;DICTYOPHORA INDUSIATA EXTRACT;ANTIMICROBIAL, ANTIOXIDANT
87464;DICTYOPHORA INDUSIATA FRUITING BODY EXTRACT ;ANTIMICROBIAL, HUMECTANT, SKIN CONDITIONING
96267;DICTYOPTERIS MEMBRANACEA EXTRACT;ANTIOXIDANT
92943;DICTYOPTERIS POLYPODIOIDES EXTRACT;SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT
86217;DICTYOTA CORIACEA EXTRACT;OXIDISING
33269;DICYCLOHEXYL SODIUM SULFOSUCCINATE;CLEANSING, SURFACTANT - CLEANSING, SURFACTANT - FOAM BOOSTING, SURFACTANT - HYDROTROPE
82857;DICYCLOPENTADIENE/ISOPENTENE/ISOPRENE COPOLYMER;BINDING, DEPILATORY, PLASTICISER
82855;DICYCLOPENTADIENE/ISOPENTENE/ISOPRENE/STYRENE COPOLYMER;BINDING, DEPILATORY, PLASTICISER
33270;DICYCLOPENTADIENE/T-BUTYLCRESOL COPOLYMER;ANTIOXIDANT
75690;DIDECENE;SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT
86801;DIDECYL ETHER;SKIN CONDITIONING
33272;DIDECYLDIMONIUM CHLORIDE;ANTISTATIC, HAIR CONDITIONING, SURFACTANT - CLEANSING, SURFACTANT - EMULSIFYING
91786;DIDECYLDIMONIUM NYLON-6 POLYPHOSPHATE;SKIN PROTECTING
55836;DIDECYLTETRADECYL IPDI;BINDING, FILM FORMING
39528;DIDEHYDRO-OCTAHYDRO-7-ISOPROPYL-1,4-DIMETHYLAZULENE;PERFUMING
39527;DIDEHYDROMENTHANE;PERFUMING
39529;DIDEHYDROPINANE;PERFUMING
86950;DIDODECYL BUTANETETRACARBOXYLATE;CLEANSING, SURFACTANT - CLEANSING, SURFACTANT - EMULSIFYING, SURFACTANT - FOAM BOOSTING, VISCOSITY CONTROLLING
97651;DIECKOL;ANTIOXIDANT, CHELATING, HAIR CONDITIONING, SKIN CONDITIONING
33273;DIERUCIC ACID;SKIN CONDITIONING
84555;DIETHANOLAMINE;BUFFERING
33274;DIETHANOLAMINE BISULFATE;BUFFERING
33275;DIETHANOLAMINOOLEAMIDE DEA;SURFACTANT - CLEANSING, SURFACTANT - FOAM BOOSTING, VISCOSITY CONTROLLING
55837;DIETHOXYDIGLYCOL;SOLVENT
33276;DIETHOXYETHYL SUCCINATE;SOLVENT
55838;DIETHOXYNONADIENE;FRAGRANCE, PERFUMING
33277;DIETHYL ACETYL ASPARTATE;SKIN CONDITIONING
55839;DIETHYL ADIPATE;FRAGRANCE, SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT
90778;DIETHYL ASCORBIC ACID;SKIN CONDITIONING
75696;DIETHYL ASPARTATE;ANTISTATIC, SKIN CONDITIONING
55840;DIETHYL CAPRYLAMIDE;FRAGRANCE, PERFUMING
95936;DIETHYL CARBONATE;NOT REPORTED
55841;DIETHYL ETHANOLAMINE;BUFFERING
75697;DIETHYL GLUTAMATE;ANTISTATIC, HAIR CONDITIONING, SKIN CONDITIONING
95245;DIETHYL KETOGLUTARATE;SKIN CONDITIONING, SKIN PROTECTING
39539;DIETHYL MALATE;PERFUMING
39540;DIETHYL MALONATE;PERFUMING
33280;DIETHYL OXALATE;CHELATING, FRAGRANCE, HAIR CONDITIONING, PLASTICISER, SOLVENT
75699;DIETHYL PALMITOYL ASPARTATE;SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT
33282;DIETHYL PHTHALATE;DENATURANT, FILM FORMING, FRAGRANCE, HAIR CONDITIONING, PLASTICISER, SOLVENT
75701;DIETHYL SEBACATE;FRAGRANCE, PLASTICISER, SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT, SOLVENT
75702;DIETHYL SUCCINATE;FRAGRANCE, PLASTICISER, SKIN CONDITIONING - EMOLLIENT, SOLVENT
75703;DIETHYL TOLUAMIDE;SKIN PROTECTING
55842;DIETHYL TRIOXOPIMELATE;SKIN CONDITIONING
85036;DIETHYLAMINE;BUFFERING, FRAGRANCE, PERFUMING
33287;DIETHYLAMINE LAURETH SULFATE;CLEANSING, SURFACTANT - CLEANSING, SURFACTANT - FOAM BOOSTING
38990;DIETHYLAMINO HYDROXYBENZOYL HEXYL BENZOATE;LIGHT STABILIZER, UV ABSORBER, UV FILTER
94539;DIETHYLAMINOETHYL CELLULOSE;ABSORBENT
75705;DIETHYLAMINOETHYL COCOATE;CLEANSING, HAIR CONDITIONING, SURFACTANT - CLEANSING, SURFACTANT - EMULSIFYING
90937;DIETHYLAMINOETHYL METHACRYLATE;NAIL CONDITIONING
83556;DIETHYLAMINOETHYL METHACRYLATE/HEMA/PERFLUOROHEXYLETHYL METHACRYLATE CROSSPOLYMER;BINDING
75706;DIETHYLAMINOETHYL PEG-5 COCOATE;CLEANSING, FOAMING, HAIR CONDITIONING, SURFACTANT - CLEANSING
75707;DIETHYLAMINOETHYL PEG-5 LAURATE;ANTISTATIC, CLEANSING, FOAMING, SURFACTANT - CLEANSING, SURFACTANT - EMULSIFYING
75708;DIETHYLAMINOETHYL STEARATE;CLEANSING, FOAMING, HAIR CONDITIONING, SURFACTANT - CLEANSING, SURFACTANT - EMULSIFYING
33292;DIETHYLAMINOMETHYLCOUMARIN;LIGHT STABILIZER
39533;DIETHYLBENZENE;PERFUMING
39534;DIETHYLDIMETHYLCYCLOHEXENONE;PERFUMING
75710;DIETHYLENE GLYCOL;FRAGRANCE, PERFUMING, SOLVENT, VISCOSITY CONTROLLING
75711;DIETHYLENE GLYCOL DIBENZOATE;HAIR CONDITIONING, PLASTICISER, SKIN CONDITIONING - EMOLLIENT
75712;DIETHYLENE GLYCOL DIETHYLHEXANOATE/DIISONONANOATE;HAIR CONDITIONING, PLASTICISER, SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT
75713;DIETHYLENE GLYCOL DIISONONANOATE;HAIR CONDITIONING, PLASTICISER, SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT
87160;DIETHYLENE GLYCOL DIMETHACRYLATE;FILM FORMING, NAIL CONDITIONING
55843;DIETHYLENE GLYCOL ROSINATE;BINDING, BULKING, DEPILATORY, FILM FORMING, PLASTICISER
83114;DIETHYLENE GLYCOL/DIMER DILINOLEIC ACID COPOLYMER;FILM FORMING, HAIR CONDITIONING, LIGHT STABILIZER, SKIN CONDITIONING
55844;DIETHYLENE GLYCOL/DMAP ACRYLAMIDE/PEG-180/HDI COPOLYMER;HAIR CONDITIONING, SKIN CONDITIONING, SKIN PROTECTING
88991;DIETHYLENE GLYCOL/HYDROGENATED DIMER DILINOLEIC ACID COPOLYMER;
93543;DIETHYLENE GLYCOL/PROPYLENE GLYCOL/DIPROPYLENE GLYCOL DIBENZOATE;PLASTICISER, SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT
75714;DIETHYLENE GLYCOLAMINE/EPICHLOROHYDRIN/PIPERAZINE COPOLYMER;FILM FORMING, HAIR FIXING
75715;DIETHYLENE TRICASEINAMIDE;ANTISTATIC, HAIR CONDITIONING, SKIN CONDITIONING
95932;DIETHYLENETRIAMINE;NOT REPORTED
33299;DIETHYLENETRIAMINE PENTAMETHYLENE PHOSPHONIC ACID;CHELATING
39537;DIETHYLHEPTADIENAL;PERFUMING
55845;DIETHYLHEXYL 2,6-NAPHTHALATE;SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT, SOLVENT, UV ABSORBER
75717;DIETHYLHEXYL ADIPATE;FILM FORMING, PLASTICISER, SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT, SOLVENT
33301;DIETHYLHEXYL BUTAMIDO TRIAZONE;LIGHT STABILIZER, UV ABSORBER, UV FILTER
55846;DIETHYLHEXYL CARBONATE;SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT
75719;DIETHYLHEXYL DIMER DILINOLEATE;SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT
55847;DIETHYLHEXYL FUMARATE;SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT
55848;DIETHYLHEXYL IPDI;BINDING, FILM FORMING
95235;DIETHYLHEXYL ISOEICOSANEDIOATE;SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT
75720;DIETHYLHEXYL MALATE;SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT
33304;DIETHYLHEXYL MALEATE;SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT
84561;DIETHYLHEXYL PHTHALATE;FRAGRANCE, PERFUMING, PLASTICISER, SOLVENT
75722;DIETHYLHEXYL SEBACATE;FILM FORMING, FRAGRANCE, PLASTICISER, SKIN CONDITIONING - EMOLLIENT, SOLVENT
75723;DIETHYLHEXYL SODIUM SULFOSUCCINATE;CLEANSING, SURFACTANT - CLEANSING, SURFACTANT - EMULSIFYING, SURFACTANT - HYDROTROPE
75724;DIETHYLHEXYL SUCCINATE;FILM FORMING, PLASTICISER, SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT, SOLVENT
55849;DIETHYLHEXYL SYRINGYLIDENEMALONATE;SKIN PROTECTING
82611;DIETHYLHEXYL TEREPHTHALATE;PLASTICISER
84560;DIETHYLHEXYLAMINE;ANTISTATIC
75725;DIETHYLHEXYLCYCLOHEXANE;SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT
39538;DIETHYLKETONE;PERFUMING
88115;DIETHYLLUTIDINATE;HAIR CONDITIONING, SKIN CONDITIONING
55850;DIETHYLPENTANEDIOL DINEOPENTANOATE;HAIR CONDITIONING, SKIN CONDITIONING
39543;DIETHYLQUINOLINE;PERFUMING
96890;DIFLUOROCYCLOHEXYLOXYPHENOL;ANTIOXIDANT, BLEACHING
86790;DIFLUOROPHENYL PROPYLCYCLOPENTENE OXIME;ANTIOXIDANT, SKIN PROTECTING
55851;DIGALACTOSYL GLYCERYL LINOLEATE/PALMITATE/OLEATE;EMULSION STABILISING, SURFACTANT - EMULSIFYING
85464;DIGALLOYL TETRAPEPTIDE-19;ANTIOXIDANT, CHELATING, SKIN PROTECTING
75726;DIGALLOYL TRIOLEATE;ANTIOXIDANT, UV ABSORBER
33311;DIGENEA SIMPLEX EXTRACT;SKIN CONDITIONING
98538;DIGITARIA CILIARIS FLOWER EXTRACT;SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT
55852;DIGLUCOSYL GALLIC ACID;HAIR CONDITIONING
55853;DIGLYCERETH-7 MALATE;BINDING, EMULSION STABILISING, HUMECTANT, SKIN CONDITIONING
75728;DIGLYCERIN;HUMECTANT, SKIN CONDITIONING
83550;DIGLYCERIN/DILINOLEIC ACID/HYDROXYSTEARIC ACID COPOLYMER;EMULSION STABILISING, SKIN CONDITIONING - EMOLLIENT, SURFACTANT - EMULSIFYING, VISCOSITY CONTROLLING
55854;DIGLYCERYL ADIPATE/CAPRATE/CAPRYLATE/HYDROXYSTEARATE/ISOSTEARATE/STEARATE;SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT
55855;DIGLYCERYL SEBACATE/ISOPALMITATE;SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT
55856;DIGLYCERYL SORBITAN TETRAETHYLHEXANOATE;SURFACTANT - CLEANSING, SURFACTANT - EMULSIFYING
75729;DIGLYCERYL STEARATE MALATE;SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT, VISCOSITY CONTROLLING
97084;DIGLYCOL ETHYLHEXYL ETHER;SURFACTANT - CLEANSING
55858;DIGLYCOL GUANIDINE SUCCINATE;HUMECTANT, SKIN CONDITIONING
33315;DIGLYCOL/ISOPHTHALATES/SIP COPOLYMER;FILM FORMING
87505;DIGLYCOSYL HEXAPEPTIDE-2;SKIN CONDITIONING
33316;DIHEPTYL SODIUM SULFOSUCCINATE;CLEANSING, SURFACTANT - CLEANSING, SURFACTANT - FOAM BOOSTING, SURFACTANT - HYDROTROPE
89621;DIHEPTYL SUCCINATE;SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT
55730;DIHEPTYLUNDECYL ADIPATE;SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT, SOLVENT
75534;DIHEXYL ADIPATE;SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT, SOLVENT
39544;DIHEXYL FUMARATE;PERFUMING
95234;DIHEXYL ISOEICOSANEDIOATE;SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT
75535;DIHEXYL SODIUM SULFOSUCCINATE;CLEANSING, SURFACTANT - CLEANSING, SURFACTANT - FOAM BOOSTING, SURFACTANT - HYDROTROPE
55731;DIHEXYLDECYL ADIPATE;SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT, SOLVENT
55732;DIHEXYLDECYL IPDI;FILM FORMING, SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT
33319;DIHEXYLDECYL LAUROYL GLUTAMATE;SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT
55733;DIHEXYLDECYL SEBACATE;SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT, SOLVENT
83918;DIHEXYLOXY CYCLOHEXANE;BLEACHING
55734;DIHYDRO PENTAMETHYLINDANONE;FRAGRANCE, PERFUMING
39564;DIHYDRO-4-METHYL-5-METHYLBUTYL-FURANONE;PERFUMING
39569;DIHYDRO-4-METHYL-5-PENTYLFURANONE;PERFUMING
41432;DIHYDRO-ALPHA-IONONE;PERFUMING
41433;DIHYDRO-ALPHA-METHYL ALPHA-IONONE;PERFUMING
39580;DIHYDRO-ALPHA-TERPINOL;PERFUMING
33320;DIHYDROABIETYL BEHENATE;SKIN CONDITIONING - EMOLLIENT
33321;DIHYDROABIETYL METHACRYLATE;VISCOSITY CONTROLLING
39545;DIHYDROANETHOLE;PERFUMING
93149;DIHYDROARTEMISINIC ACID;SKIN PROTECTING
39546;DIHYDROCARVEOL;PERFUMING
39547;DIHYDROCARVONE;PERFUMING
75539;DIHYDROCHOLESTEROL;SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT
33323;DIHYDROCHOLESTERYL BUTYRATE;SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT
33324;DIHYDROCHOLESTERYL ISOSTEARATE;SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT
33325;DIHYDROCHOLESTERYL MACADAMIATE;SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT
33326;DIHYDROCHOLESTERYL NONANOATE;SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT
75544;DIHYDROCHOLESTERYL OCTYLDECANOATE;SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT
33328;DIHYDROCHOLESTERYL OLEATE;SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT
75546;DIHYDROCHOLETH-15;SURFACTANT - CLEANSING, SURFACTANT - EMULSIFYING
75547;DIHYDROCHOLETH-20;SURFACTANT - CLEANSING, SURFACTANT - EMULSIFYING
75548;DIHYDROCHOLETH-30;SURFACTANT - CLEANSING, SURFACTANT - EMULSIFYING
55735;DIHYDROCITRONELLOL;FRAGRANCE, PERFUMING
39549;DIHYDROCITRONELLYL ACETATE;PERFUMING
39550;DIHYDROCITRONELLYLBUTYRATE;PERFUMING
39551;DIHYDROCITRONELLYLETHYL ETHER;PERFUMING
84648;DIHYDROCOUMARIN;FRAGRANCE, PERFUMING
39552;DIHYDROEUGENOL;PERFUMING
94657;DIHYDROFARNESOL;SKIN CONDITIONING
33333;DIHYDROGENATED PALMOYL HYDROXYETHYLMONIUM METHOSULFATE;ANTISTATIC, HAIR CONDITIONING, SKIN CONDITIONING
55736;DIHYDROGENATED PALMOYLETHYL HYDROXYETHYLMONIUM METHOSULFATE;ANTISTATIC, HAIR CONDITIONING
33334;DIHYDROGENATED TALLOW BENZYLMONIUM CHLORIDE;ANTISTATIC, HAIR CONDITIONING, SURFACTANT - CLEANSING
33335;DIHYDROGENATED TALLOW BENZYLMONIUM HECTORITE;ANTISTATIC, GEL FORMING, VISCOSITY CONTROLLING
33336;DIHYDROGENATED TALLOW HYDROXYETHYLMONIUM METHOSULFATE;ANTISTATIC, HAIR CONDITIONING
33337;DIHYDROGENATED TALLOW METHYLAMINE;HAIR CONDITIONING, SURFACTANT - CLEANSING, SURFACTANT - EMULSIFYING
75554;DIHYDROGENATED TALLOW PHTHALATE;SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT, SURFACTANT - CLEANSING
33339;DIHYDROGENATED TALLOW PHTHALIC ACID AMIDE;SURFACTANT - CLEANSING, SURFACTANT - EMULSIFYING
33340;DIHYDROGENATED TALLOWAMIDOETHYL HYDROXYETHYLMONIUM CHLORIDE;ANTISTATIC, HAIR CONDITIONING
33341;DIHYDROGENATED TALLOWAMIDOETHYL HYDROXYETHYLMONIUM METHOSULFATE;ANTISTATIC, HAIR CONDITIONING
33343;DIHYDROGENATED TALLOWETHYL HYDROXYETHYLMONIUM METHOSULFATE;ANTISTATIC, HAIR CONDITIONING
33344;DIHYDROGENATED TALLOWOYLETHYL HYDROXYETHYLMONIUM METHOSULFATE;ANTISTATIC, HAIR CONDITIONING
39553;DIHYDROGERANIAL DIPHENETHYL ACETAL;PERFUMING
39558;DIHYDROGERANYL ISOVALERATE;PERFUMING
39559;DIHYDROGERANYL TIGLATE;PERFUMING
39556;DIHYDROGERANYLACETONE;PERFUMING
39557;DIHYDROGERANYLIDENE-BIS-INDOLE;PERFUMING
39560;DIHYDROISOJASMONE;PERFUMING
39561;DIHYDROJASMONE;PERFUMING
75561;DIHYDROLANOSTEROL;EMULSION STABILISING, SKIN CONDITIONING, SURFACTANT - EMULSIFYING
39572;DIHYDROMYRCENE;PERFUMING
39574;DIHYDROMYRCENYL ACETATE;PERFUMING
55737;DIHYDROMYRICETIN;SKIN CONDITIONING
39575;DIHYDROOCIMENYL FORMATE;PERFUMING
75562;DIHYDROPHYTOSTERYL OCTYLDECANOATE;SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT
39577;DIHYDROPSEUDOIONONE;PERFUMING
85413;DIHYDROQUERCETIN;ANTIOXIDANT
95091;DIHYDROQUERCETIN DITHIOLANEPENTYL ETHER;ANTIOXIDANT, HUMECTANT, SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT
88133;DIHYDROQUERCETIN GLUCOSIDE;ANTIOXIDANT, SKIN CONDITIONING
94848;DIHYDROQUERCETIN PENTACAPRYLATE;ANTIOXIDANT, HUMECTANT, SKIN CONDITIONING - EMOLLIENT
95637;DIHYDROQUERCETIN TETRACAPRYLATE;ANTIOXIDANT, HUMECTANT, SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT
39581;DIHYDROTERPINYL ACETATE;PERFUMING
85540;DIHYDROXY METHYLCHROMONE;ANTIOXIDANT, SKIN CONDITIONING
92050;DIHYDROXY METHYLCHROMONYL PALMITATE;SKIN PROTECTING
97672;DIHYDROXYACETIC ACID;ANTISTATIC, BUFFERING, HAIR WAVING OR STRAIGHTENING
75563;DIHYDROXYACETONE;HAIR DYEING, SKIN CONDITIONING - MISCELLANEOUS, TANNING
91651;DIHYDROXYBENZYL ADAMANTANYLDIMETHOXYBENZAMIDE;SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT, SKIN PROTECTING
96897;DIHYDROXYBENZYL BUTYROLACTONE;ANTIOXIDANT, SKIN PROTECTING
96139;DIHYDROXYBENZYLIDENE SUCCINIMIDE;ANTIOXIDANT, BLEACHING, REDUCING, SKIN PROTECTING
91747;DIHYDROXYBENZYLIDINE THIAZOLIDINEDIONE;ANTIOXIDANT, SKIN PROTECTING
83527;DIHYDROXYBIPHENYL;BLEACHING, SKIN PROTECTING
94370;DIHYDROXYDIMETHOXYCHALCONE;HUMECTANT, SKIN CONDITIONING
33349;DIHYDROXYETHYL C12-15 ALKOXYPROPYLAMINE OXIDE;ANTISTATIC, SURFACTANT - CLEANSING, SURFACTANT - FOAM BOOSTING
75565;DIHYDROXYETHYL C8-10 ALKOXYPROPYLAMINE OXIDE;ANTISTATIC, CLEANSING, SURFACTANT - CLEANSING, SURFACTANT - FOAM BOOSTING, SURFACTANT - HYDROTROPE
75566;DIHYDROXYETHYL C9-11 ALKOXYPROPYLAMINE OXIDE;ANTISTATIC, CLEANSING, SURFACTANT - CLEANSING, SURFACTANT - FOAM BOOSTING, SURFACTANT - HYDROTROPE
55739;DIHYDROXYETHYL COCAMINE DIOLEATE;HAIR CONDITIONING
75567;DIHYDROXYETHYL COCAMINE OXIDE;ANTISTATIC, CLEANSING, EMULSION STABILISING, HAIR CONDITIONING, SURFACTANT - CLEANSING, SURFACTANT - FOAM BOOSTING, SURFACTANT - HYDROTROPE
75568;DIHYDROXYETHYL LAURAMINE OXIDE;ANTISTATIC, CLEANSING, EMULSION STABILISING, SURFACTANT - CLEANSING, SURFACTANT - FOAM BOOSTING, SURFACTANT - HYDROTROPE
75591;DIHYDROXYETHYL OLEYL GLYCINATE;ANTISTATIC, HAIR CONDITIONING, SURFACTANT - CLEANSING, SURFACTANT - FOAM BOOSTING
55793;DIHYDROXYETHYL SOY GLYCINATE;HAIR CONDITIONING
75592;DIHYDROXYETHYL SOYAMINE DIOLEATE;HAIR CONDITIONING, SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT
75593;DIHYDROXYETHYL STEARAMINE OXIDE;ANTISTATIC, CLEANSING, HAIR CONDITIONING, SURFACTANT - CLEANSING, SURFACTANT - FOAM BOOSTING, SURFACTANT - HYDROTROPE
33358;DIHYDROXYETHYL STEARYL GLYCINATE;ANTISTATIC, HAIR CONDITIONING
75595;DIHYDROXYETHYL TALLOW GLYCINATE;ANTISTATIC, HAIR CONDITIONING, SURFACTANT - CLEANSING, SURFACTANT - FOAM BOOSTING
55794;DIHYDROXYETHYL TALLOWAMINE DIOLEATE;HAIR CONDITIONING
33360;DIHYDROXYETHYL TALLOWAMINE HCL;ANTISTATIC, HAIR CONDITIONING, SURFACTANT - CLEANSING
75597;DIHYDROXYETHYL TALLOWAMINE OLEATE;HAIR CONDITIONING, SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT, SURFACTANT - CLEANSING
75598;DIHYDROXYETHYL TALLOWAMINE OXIDE;ANTISTATIC, CLEANSING, HAIR CONDITIONING, SURFACTANT - CLEANSING, SURFACTANT - EMULSIFYING, SURFACTANT - FOAM BOOSTING, SURFACTANT - HYDROTROPE
75599;DIHYDROXYETHYL TALLOWAMINE/IPDI COPOLYMER;FILM FORMING, HAIR CONDITIONING, SKIN CONDITIONING
55795;DIHYDROXYETHYL TOLUIDINE;FILM FORMING
75600;DIHYDROXYETHYLAMINO HYDROXYPROPYL OLEATE;HAIR CONDITIONING, SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT
33365;DIHYDROXYINDOLE;HAIR DYEING
55796;DIHYDROXYINDOLINE;HAIR DYEING
55797;DIHYDROXYINDOLINE HBR;HAIR DYEING
55798;DIHYDROXYISOPROPYL CAPRYLOYLCAPRYLAMIDE;SKIN PROTECTING
55799;DIHYDROXYISOPROPYL PALMOYLPALMAMIDE;HAIR CONDITIONING, HUMECTANT, SKIN CONDITIONING, SKIN PROTECTING
95408;DIHYDROXYLIGNOCEROYL PHYTOSPHINGOSINE;HAIR CONDITIONING, SKIN CONDITIONING
87506;DIHYDROXYMETHOXY DIHYDROCHALCONE;
86943;DIHYDROXYMETHOXYCHALCONE;SKIN CONDITIONING
55800;DIHYDROXYMETHYLSILYLPROPOXY HYDROXYPROPYL HYDROLYZED CASEIN;SKIN CONDITIONING
93159;DIHYDROXYPHENYL BENZIMIDAZOLE CARBOXYLIC ACID;ANTIOXIDANT, SKIN PROTECTING
94649;DIHYDROXYPROPYL ARGININE;HAIR CONDITIONING, HUMECTANT, SKIN CONDITIONING
55801;DIHYDROXYPROPYL ARGININE HCL;HAIR CONDITIONING, HUMECTANT, SKIN CONDITIONING
95088;DIHYDROXYPROPYL CYSTINE;HAIR CONDITIONING, HUMECTANT, SKIN CONDITIONING
93494;DIHYDROXYPROPYL DEHYDROLATANOPROSTAMIDE;HAIR CONDITIONING
90629;DIHYDROXYPROPYL DIDEHYDROLATANOPROSTAMIDE;HAIR CONDITIONING
86150;DIHYDROXYPROPYL HYDROLYZED CASEIN;HAIR CONDITIONING, SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT
91414;DIHYDROXYPROPYL N-METHYLLAURAMIDE;SURFACTANT - CLEANSING, SURFACTANT - EMULSIFYING
55802;DIHYDROXYPROPYL PEG-10 STEARAMMONIUM CHLORIDE;ANTISTATIC, HAIR CONDITIONING
55803;DIHYDROXYPROPYL PEG-5 LINOLEAMMONIUM CHLORIDE;ANTISTATIC, HAIR CONDITIONING
55804;DIHYDROXYPROPYL PG-GLUCOSIDE;HUMECTANT, SKIN CONDITIONING
86263;DIHYDROXYPROPYLTRIMONIUM CHLORIDE;HUMECTANT
33367;DIIODOMETHYLTOLYLSULFONE;ANTIMICROBIAL
55805;DIISOAMYL MALATE;PLASTICISER, SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT, SOLVENT
92144;DIISOAMYL SEBACATE;ANTIFOAMING, HAIR CONDITIONING, PLASTICISER, SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT, SKIN PROTECTING, SOLVENT
75603;DIISOBUTYL ADIPATE;FRAGRANCE, PLASTICISER, SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT, SOLVENT
94347;DIISOBUTYL DICYANOPERYLENEDICARBOXYLATE;COLORANT
87207;DIISOBUTYL GLUTARATE;PLASTICISER
