COSING Ref No;INCI name;Function
56536;HYDROLYZED BARLEY PROTEIN;HAIR CONDITIONING, SKIN CONDITIONING
87178;HYDROLYZED BEE LARVA/PUPA EXTRACT;SKIN CONDITIONING - EMOLLIENT
76558;HYDROLYZED BEESWAX;EMULSION STABILISING, LIGHT STABILIZER, SURFACTANT - CLEANSING, SURFACTANT - EMULSIFYING
84691;HYDROLYZED BETA MARITIMA EXTRACT;BLEACHING
56537;HYDROLYZED BETA-GLUCAN;SKIN CONDITIONING
96086;HYDROLYZED BIFIDA/ENTEROCOCCUS FAECIUM/LACTOBACILLUS/STREPTOCOCCUS THERMOPHILUS/SOYMILK FERMENT CURD;HAIR CONDITIONING, HUMECTANT, SKIN CONDITIONING
85735;HYDROLYZED BIFIDA/SOYMILK FERMENT FILTRATE;SKIN CONDITIONING
97277;HYDROLYZED BORAGE SEED OIL;HAIR CONDITIONING, SKIN CONDITIONING
97232;HYDROLYZED BORAGE SEED OIL EXTRACT;ANTIOXIDANT
56538;HYDROLYZED BRASSICA ALBA SEED EXTRACT;SKIN CONDITIONING
92964;HYDROLYZED BRASSICA NAPUS SEEDCAKE EXTRACT;SKIN CONDITIONING
96828;HYDROLYZED BRASSICA OLERACEA ACEPHALA EXTRACT;HAIR CONDITIONING, SKIN CONDITIONING
56539;HYDROLYZED BRAZIL NUT PROTEIN;HAIR CONDITIONING, SKIN CONDITIONING
82487;HYDROLYZED CAESALPINIA SPINOSA GUM;ABSORBENT, HAIR CONDITIONING, SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT
88840;HYDROLYZED CALCIUM HYALURONATE;SKIN CONDITIONING
92268;HYDROLYZED CALENDULA OFFICINALIS FLOWER EXTRACT;SKIN PROTECTING
85006;HYDROLYZED CALF LIGAMENTS/LIVER/SKIN;SKIN CONDITIONING
84642;HYDROLYZED CALF SKIN;NOT REPORTED
97233;HYDROLYZED CAMELLIA JAPONICA SEED OIL EXTRACT;SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT
87022;HYDROLYZED CAMELLIA SINENSIS LEAF;HUMECTANT
95367;HYDROLYZED CAMELLIA SINENSIS LEAF EXTRACT;ANTI-SEBUM, ANTIOXIDANT, BLEACHING, SKIN CONDITIONING
88240;HYDROLYZED CAMELLIA SINENSIS LEAF/PHYLLOSTACHYS BAMBUSOIDES LEAF/STEM/PANAX GINSENG ROOT ;HUMECTANT, SKIN CONDITIONING
86691;HYDROLYZED CAMELLIA SINENSIS SEED EXTRACT;ANTIOXIDANT, SKIN CONDITIONING, SKIN PROTECTING
56540;HYDROLYZED CANDELILLA WAX;EMULSION STABILISING, SKIN CONDITIONING
85756;HYDROLYZED CANDIDA BOMBICOLA EXTRACT;CLEANSING, SURFACTANT - CLEANSING
95910;HYDROLYZED CANDIDA BOMBICOLA/GLUCOSE/RAPESEED ACID FERMENT EXTRACT;CLEANSING, SURFACTANT - CLEANSING
87053;HYDROLYZED CANDIDA SAITOANA EXTRACT;SKIN PROTECTING
95634;HYDROLYZED CANNABIS SATIVA SEED EXTRACT;HAIR CONDITIONING, SKIN CONDITIONING
56541;HYDROLYZED CARNAUBA WAX;EMULSION STABILISING, SKIN CONDITIONING
85887;HYDROLYZED CARRAGEENAN;SKIN CONDITIONING
87316;HYDROLYZED CARROT EXTRACT;SKIN CONDITIONING
96723;HYDROLYZED CARROT ROOT EXTRACT;SKIN CONDITIONING
34418;HYDROLYZED CASEIN;ANTISTATIC, HAIR CONDITIONING, SKIN CONDITIONING
94785;HYDROLYZED CASSIA ITALICA LEAF EXTRACT;HAIR CONDITIONING
86353;HYDROLYZED CAVIAR EXTRACT;SKIN CONDITIONING
86729;HYDROLYZED CELLULOSE;DEODORANT, HAIR CONDITIONING, HAIR WAVING OR STRAIGHTENING
85483;HYDROLYZED CELLULOSE GUM;EMULSION STABILISING, FILM FORMING, VISCOSITY CONTROLLING
56542;HYDROLYZED CELOSIA CRISTATA FLOWER/SEED EXTRACT;SKIN PROTECTING
98843;HYDROLYZED CENTELLA ASIATICA EXTRACT;ANTIOXIDANT, SKIN CONDITIONING - HUMECTANT
84795;HYDROLYZED CERATONIA SILIQUA GUM EXTRACT;HAIR CONDITIONING
84796;HYDROLYZED CERATONIA SILIQUA SEED EXTRACT;SKIN CONDITIONING
56543;HYDROLYZED CERCIDIUM FLORIDUM BARK;SKIN PROTECTING
98175;HYDROLYZED CHALAZA/EGG YOLK;SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT
95713;HYDROLYZED CHENOPODIUM QUINOA BRAN EXTRACT;HAIR CONDITIONING, SKIN CONDITIONING
86093;HYDROLYZED CHENOPODIUM QUINOA SEED;SKIN CONDITIONING
56544;HYDROLYZED CHESTNUT EXTRACT;SKIN PROTECTING
90776;HYDROLYZED CHICKEN CARTILAGE EXTRACT;HAIR CONDITIONING, HUMECTANT, SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT, SKIN PROTECTING
56545;HYDROLYZED CHITIN;HAIR CONDITIONING, SKIN CONDITIONING
56546;HYDROLYZED CHITOSAN;FILM FORMING, HAIR CONDITIONING, SKIN CONDITIONING
93144;HYDROLYZED CHITOSAN FERULYL LINOLEATE;ANTI-SEBUM, ANTIMICROBIAL, ANTIOXIDANT, EMULSION STABILISING, SKIN CONDITIONING
85982;HYDROLYZED CHLORELLA VULGARIS EXTRACT;SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT
82358;HYDROLYZED CHLORELLA VULGARIS PROTEIN;SKIN PROTECTING
88315;HYDROLYZED CHONDRUS CRISPUS EXTRACT ;SKIN CONDITIONING
56547;HYDROLYZED CICER SEED EXTRACT;SKIN PROTECTING
91541;HYDROLYZED CINNAMOMUM CASSIA BARK EXTRACT;ANTIMICROBIAL, ANTIOXIDANT, BLEACHING
56548;HYDROLYZED CITRUS AURANTIUM DULCIS FRUIT EXTRACT;SKIN PROTECTING
92101;HYDROLYZED CITRUS SPHAEROCARPA PEEL EXTRACT;HUMECTANT
93982;HYDROLYZED CLADOSIPHON NOVAE-CALEDONIAE EXTRACT;SKIN CONDITIONING
97287;HYDROLYZED CLAM BODY EXTRACT;ANTIOXIDANT, HUMECTANT, SKIN CONDITIONING
88084;HYDROLYZED COCKSCOMB;SKIN CONDITIONING
83062;HYDROLYZED COCKSCOMB EXTRACT;HUMECTANT
56549;HYDROLYZED COCOA FRUIT;ASTRINGENT, SKIN PROTECTING
56550;HYDROLYZED CODONOPSIS PILOSULA ROOT EXTRACT;BLEACHING, HUMECTANT
82244;HYDROLYZED COIX LACRYMA-JOBI MA-YUEN SEED ;HUMECTANT
84837;HYDROLYZED COIX LACRYMA-JOBI MA-YUEN SEED EXTRACT;HAIR CONDITIONING, SKIN CONDITIONING
76560;HYDROLYZED COLLAGEN;ANTISTATIC, FILM FORMING, HAIR CONDITIONING, HUMECTANT, SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT
90307;HYDROLYZED COLLAGEN EXTRACT;SKIN PROTECTING
56551;HYDROLYZED COLLAGEN PG-PROPYL DIMETHICONOL;HAIR CONDITIONING, SKIN CONDITIONING, SURFACTANT - CLEANSING
56552;HYDROLYZED COLLAGEN PG-PROPYL METHYLSILANEDIOL;HAIR CONDITIONING, SKIN CONDITIONING
56553;HYDROLYZED COLLAGEN PG-PROPYL SILANETRIOL;HAIR CONDITIONING, SKIN CONDITIONING
87527;HYDROLYZED COMARUM PALUSTRE ROOT/STEM EXTRACT;SKIN CONDITIONING
87099;HYDROLYZED COMMELINA COMMUNIS FLOWER/LEAF/STEM EXTRACT;SKIN CONDITIONING
86624;HYDROLYZED CONALBUMIN;SKIN CONDITIONING
56554;HYDROLYZED CONCHIOLIN PROTEIN;HAIR CONDITIONING, SKIN CONDITIONING
56555;HYDROLYZED CORAL;SKIN CONDITIONING
82208;HYDROLYZED CORALLINA OFFICINALIS EXTRACT;SKIN CONDITIONING
85333;HYDROLYZED CORIANDRUM SATIVUM FRUIT EXTRACT;SKIN PROTECTING
76561;HYDROLYZED CORN PROTEIN;ANTISTATIC, HAIR CONDITIONING, SKIN CONDITIONING
34422;HYDROLYZED CORN STARCH;BINDING, HUMECTANT, SKIN CONDITIONING, VISCOSITY CONTROLLING
56604;HYDROLYZED CORN STARCH HYDROXYETHYL ETHER;EMULSION STABILISING, HUMECTANT, VISCOSITY CONTROLLING
56605;HYDROLYZED CORN STARCH OCTENYLSUCCINATE;ABSORBENT, BINDING, FILM FORMING
90985;HYDROLYZED CORN/SOY/WHEAT PROTEIN THIOGLYCOLAMIDE/THIOPROPIONAMIDE;HAIR CONDITIONING, SKIN CONDITIONING
93948;HYDROLYZED CORNUS WALTERI LEAF EXTRACT;SKIN CONDITIONING
83987;HYDROLYZED COTTONSEED EXTRACT;SKIN CONDITIONING
56606;HYDROLYZED COTTONSEED PROTEIN;HAIR CONDITIONING, SKIN CONDITIONING
98052;HYDROLYZED COW PLACENTA EXTRACT;SKIN CONDITIONING
82310;HYDROLYZED CRANBERRY FRUIT/LEAF EXTRACT;SKIN PROTECTING
85601;HYDROLYZED CRITHMUM MARITIMUM;SKIN CONDITIONING
95363;HYDROLYZED CROSSOSTEPHIUM CHINENSE EXTRACT;ANTI-SEBUM, ANTIOXIDANT, BLEACHING, SKIN CONDITIONING
56607;HYDROLYZED CUCUMBER FRUIT;SKIN CONDITIONING, SKIN PROTECTING
56608;HYDROLYZED CUCURBITA PEPO SEEDCAKE;SKIN PROTECTING
96963;HYDROLYZED CYCLIZED (GASTRODIA ELATA ROOT/STEM EXTRACT/AMYLODEXTRIN);SKIN CONDITIONING, SKIN PROTECTING
91293;HYDROLYZED CYPERUS ROTUNDUS ROOT EXTRACT;SKIN PROTECTING
76587;HYDROLYZED DNA;HAIR CONDITIONING, SKIN CONDITIONING
93119;HYDROLYZED DROSERA RAMENTACEA LEAF;ANTIOXIDANT, SKIN CONDITIONING
93010;HYDROLYZED DROSERA ROTUNDIFOLIA LEAF;ANTIOXIDANT, SKIN CONDITIONING
88763;HYDROLYZED ECKLONIA CAVA EXTRACT;
94541;HYDROLYZED EEL HEAD EXTRACT;SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT
76588;HYDROLYZED EGG PROTEIN;HAIR CONDITIONING
85092;HYDROLYZED EGG SHELL MEMBRANE;HUMECTANT, SKIN CONDITIONING
97490;HYDROLYZED EGG YOLK;HAIR CONDITIONING, SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT
97094;HYDROLYZED EGG YOLK EXTRACT;SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT
93946;HYDROLYZED ELAEOCARPUS SYLVESTRIS LEAF EXTRACT;SKIN CONDITIONING
76590;HYDROLYZED ELASTIN;HAIR CONDITIONING, SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT
56609;HYDROLYZED ENTEROMORPHA COMPRESSA;SKIN CONDITIONING
98668;HYDROLYZED ERAGROSTIS TEF SEED EXTRACT;SKIN CONDITIONING - MISCELLANEOUS
90312;HYDROLYZED ERUCA SATIVA LEAF;ANTIOXIDANT, SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT, SKIN PROTECTING
84591;HYDROLYZED ERYTHRINA EDULIS SEED;FILM FORMING, HAIR CONDITIONING, SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT
89477;HYDROLYZED ETHYLENE/MA COPOLYMER;SURFACTANT - CLEANSING, SURFACTANT - EMULSIFYING
56610;HYDROLYZED EUGENIA EDULIS FRUIT;SKIN CONDITIONING
86545;HYDROLYZED EUGLENA GRACILIS EXTRACT;UV ABSORBER
92857;HYDROLYZED EUTERPE OLERACEA FRUIT;SKIN CONDITIONING
56611;HYDROLYZED EUTERPE OLERACEAE FRUIT;SKIN CONDITIONING
34427;HYDROLYZED EXTENSIN;HAIR CONDITIONING, SKIN CONDITIONING
90801;HYDROLYZED F-FUCOIDAN;SKIN PROTECTING
56612;HYDROLYZED FIBROIN;HAIR CONDITIONING, SKIN CONDITIONING
76592;HYDROLYZED FIBRONECTIN;HAIR CONDITIONING, SKIN CONDITIONING
96830;HYDROLYZED FISH ARTERY EXRACT;HUMECTANT, SKIN CONDITIONING, SOLVENT
90995;HYDROLYZED FISH CARTILAGE;SKIN CONDITIONING
86227;HYDROLYZED FISH EGG MEMBRANE EXTRACT FILTRATE;SKIN CONDITIONING
89887;HYDROLYZED FISH EGG SHELL EXTRACT;ANTI-SEBUM, BLEACHING, SKIN CONDITIONING
98840;HYDROLYZED FISH EXTRACT;SKIN CONDITIONING - EMOLLIENT
92152;HYDROLYZED FISH SCALE EXTRACT;HUMECTANT
97116;HYDROLYZED FISH SCALE/SKIN EXTRACT;HUMECTANT, SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT
96250;HYDROLYZED FORSYTHIA VIRIDISSIMA FRUIT/(ACTAEA DAHURICA/GLYCYRRHIZA GLABRA /PAEONIA LACTIFLORA/PLATYCODON GRANDIFLORUS/PUERARIA MONTANA) ROOT EXTRACT ;SKIN CONDITIONING
96251;HYDROLYZED FORSYTHIA VIRIDISSIMA FRUIT/(ANGELICA ACUTILOBA/CIMICIFUGA DAHURICA/GLYCYRRHIZA GLABRA (LICORICE)/PAEONIA LACTIFLORA/PLATYCODON GRANDIFLORUS/PUERARIA LOBATA) ROOT EXTRACT ;SKIN CONDITIONING - MISCELLANEOUS
93124;HYDROLYZED FORSYTHIA VIRIDISSIMA FRUIT/ROOT EXTRACT;SKIN CONDITIONING
93590;HYDROLYZED FRUIT/MENTHA ARVENSIS LEAF/ROOT EXTRACT;SKIN CONDITIONING
56613;HYDROLYZED FUCUS VESICULOSUS EXTRACT;SKIN CONDITIONING, SMOOTHING, SOOTHING
56614;HYDROLYZED FUCUS VESICULOSUS PROTEIN;SKIN CONDITIONING
87317;HYDROLYZED FURCELLARAN;SKIN PROTECTING
76593;HYDROLYZED GADIDAE PROTEIN;FILM FORMING, SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT
56615;HYDROLYZED GARCINIA MANGOSTANA FRUIT EXTRACT;SKIN CONDITIONING
56616;HYDROLYZED GARDENIA FLORIDA EXTRACT;ANTIOXIDANT
90459;HYDROLYZED GAULTHERIA FRAGRANTISSIMA/PROCUMBENS/PUNCTATA EXTRACT;SKIN CONDITIONING
34430;HYDROLYZED GELATIN;SKIN CONDITIONING
91645;HYDROLYZED GELIDIUM ELEGANS/GRACILARIA VERMICULOPHYLLA/GRACILARIA GIGAS/PTEROCLADIELLA CAPILLACEA/AHNFELTIA PLICATA EXTRACT;SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT
98494;HYDROLYZED GERMINATED RICE GRAIN EXTRACT;HUMECTANT
94811;HYDROLYZED GINSENG PROTEIN;ANTIOXIDANT
85310;HYDROLYZED GINSENG ROOT;SKIN CONDITIONING
85311;HYDROLYZED GINSENG ROOT EXTRACT;SKIN CONDITIONING
56617;HYDROLYZED GINSENG SAPONINS;SKIN CONDITIONING
95368;HYDROLYZED GLOSSOCARDIA BIDENS EXTRACT;ANTI-SEBUM, ANTIOXIDANT, SKIN CONDITIONING
96120;HYDROLYZED GLUCOSYL STEVIOSIDE;ANTI-SEBORRHEIC, ANTI-SEBUM, ANTIOXIDANT, SKIN CONDITIONING
76595;HYDROLYZED GLYCOSAMINOGLYCANS;HAIR CONDITIONING, HUMECTANT, SKIN CONDITIONING
98841;HYDROLYZED GLYCOSAMINOGLYCANS EXTRACT;SKIN CONDITIONING - EMOLLIENT
34432;HYDROLYZED GLYCYRRHIZINATE;SKIN CONDITIONING
94623;HYDROLYZED GOAT MILK EXTRACT;FILM FORMING, SKIN CONDITIONING, SKIN PROTECTING
34433;HYDROLYZED GOLD OF PLEASURE;SKIN CONDITIONING
95193;HYDROLYZED GRACILARIOPSIS CHIANGII EXTRACT;SKIN CONDITIONING
91876;HYDROLYZED GRAPE CALLUS EXTRACT;ANTIMICROBIAL, ANTIOXIDANT, HAIR CONDITIONING, SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT
56618;HYDROLYZED GRAPE FRUIT;ASTRINGENT, SKIN PROTECTING
96721;HYDROLYZED GRAPE FRUIT EXTRACT;HUMECTANT, SKIN CONDITIONING
88089;HYDROLYZED GRAPE SKIN;ANTIOXIDANT, SKIN CONDITIONING - EMOLLIENT, SKIN PROTECTING, UV ABSORBER
98799;HYDROLYZED GROUPER/JAGUAR CICHLID EXTRACT;HUMECTANT
56619;HYDROLYZED GUAR;VISCOSITY CONTROLLING
76598;HYDROLYZED HAIR KERATIN;HAIR CONDITIONING, SKIN CONDITIONING
88269;HYDROLYZED HALYMENIA DURVILLEI POLYSACCHARIDE ;SKIN PROTECTING
56620;HYDROLYZED HAZELNUT PROTEIN;SKIN CONDITIONING
34435;HYDROLYZED HEMOGLOBIN;HAIR CONDITIONING, SKIN CONDITIONING
86166;HYDROLYZED HEMP SEED EXTRACT;HAIR CONDITIONING, SKIN CONDITIONING
56621;HYDROLYZED HEMP SEED PROTEIN;HAIR CONDITIONING, SKIN CONDITIONING
85779;HYDROLYZED HEMP SEED PROTEIN HYDROXYPROPYLTRIMONIUM CHLORIDE;FILM FORMING, HAIR CONDITIONING, SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT
56622;HYDROLYZED HIBISCUS ESCULENTUS EXTRACT;SKIN CONDITIONING
96473;HYDROLYZED HIBISCUS SYRIACUS BARK EXTRACT;ANTIOXIDANT, SKIN CONDITIONING, SKIN PROTECTING
82647;HYDROLYZED HONEY;HUMECTANT
82869;HYDROLYZED HONEY PROTEIN;HAIR CONDITIONING, SKIN CONDITIONING
95914;HYDROLYZED HORSE AMNION EXTRACT;HUMECTANT, SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT
98066;HYDROLYZED HORSE AMNION/PLACENTA/UMBILICAL EXTRACT;HUMECTANT, SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT
91891;HYDROLYZED HORSE FAT EXTRACT;HAIR CONDITIONING, SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT, SKIN PROTECTING
89144;HYDROLYZED HORSE PLACENTA EXTRACT;SKIN PROTECTING
95715;HYDROLYZED HORSE PLACENTA/UMBILICAL EXTRACT;HUMECTANT, SKIN CONDITIONING
98040;HYDROLYZED HORSE UMBILICAL EXTRACT;HUMECTANT, SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT
84623;HYDROLYZED HUMAN ADIPOSE STROMAL CELL CULTURE EXTRACT;NOT REPORTED
34436;HYDROLYZED HUMAN PLACENTAL PROTEIN;ANTISTATIC, HAIR CONDITIONING, SKIN CONDITIONING
82209;HYDROLYZED HYALURONIC ACID;HAIR CONDITIONING, HUMECTANT, SKIN CONDITIONING
91779;HYDROLYZED HYDROXYPROPYL STARCH OCTENYLSUCCINATE;ANTIPLAQUE, EMULSION STABILISING, HAIR CONDITIONING, HAIR FIXING, HUMECTANT, SKIN CONDITIONING, SURFACTANT - CLEANSING, VISCOSITY CONTROLLING
87318;HYDROLYZED INONOTUS OBLIQUUS EXTRACT;SKIN CONDITIONING, SKIN PROTECTING
98763;HYDROLYZED JATROPHA MACRANTHA BARK EXTRACT;SKIN CONDITIONING - MISCELLANEOUS
87319;HYDROLYZED JELLYFISH EXTRACT;HUMECTANT, SKIN CONDITIONING
56623;HYDROLYZED JOJOBA ESTERS;FILM FORMING, HAIR CONDITIONING, SKIN CONDITIONING
56624;HYDROLYZED JOJOBA PROTEIN;HAIR CONDITIONING, SKIN CONDITIONING
86814;HYDROLYZED JOJOBA SEED EXTRACT;FILM FORMING
34437;HYDROLYZED KERATIN;ANTISTATIC, FILM FORMING, HAIR CONDITIONING, HUMECTANT, SKIN CONDITIONING
85034;HYDROLYZED KERATIN PG-PROPYL METHYLSILANEDIOL;HAIR CONDITIONING, SKIN CONDITIONING
92284;HYDROLYZED KERATIN PG-PROPYL SILANETRIOL;HAIR CONDITIONING
56625;HYDROLYZED KERATIN PG-PROPYLMETHYLSILANEDIOL;HAIR CONDITIONING, SKIN CONDITIONING
56626;HYDROLYZED KLUYVEROMYCES EXTRACT;SKIN CONDITIONING
89929;HYDROLYZED KURODA'S SEA HARE EXTRACT;SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT
86810;HYDROLYZED LAC;SKIN CONDITIONING - EMOLLIENT
56627;HYDROLYZED LACTALBUMIN;SKIN CONDITIONING
98332;HYDROLYZED LACTOBACILLUS;HAIR CONDITIONING
98393;HYDROLYZED LACTOBACILLUS FERMENT;ANTIOXIDANT
96283;HYDROLYZED LACTOBACILLUS/STREPTOCOCCUS THERMOPHILUS/COLOSTRUM FERMENT EXTRACT;HUMECTANT, SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT
87126;HYDROLYZED LAGENARIA SICERARIA FRUIT JUICE;SKIN CONDITIONING
96720;HYDROLYZED LAMINARIA JAPONICA EXTRACT;SKIN CONDITIONING, SKIN PROTECTING
95224;HYDROLYZED LECITHIN EXTRACT;SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT, SKIN PROTECTING
96829;HYDROLYZED LEMON FRUIT EXTRACT;HAIR CONDITIONING, SKIN CONDITIONING
82289;HYDROLYZED LEPIDIUM MEYENII ROOT;SKIN CONDITIONING
91880;HYDROLYZED LEPIDIUM MEYENII ROOT EXTRACT;SKIN CONDITIONING
87105;HYDROLYZED LIMONIUM LATIFOLIUM;SKIN PROTECTING
90988;HYDROLYZED LINDERA AGGREGATA POLYSACCHARIDES;SKIN PROTECTING
56557;HYDROLYZED LINSEED EXTRACT;SKIN CONDITIONING
90694;HYDROLYZED LINSEED SEED;FILM FORMING, HAIR CONDITIONING, HUMECTANT, SKIN CONDITIONING, SKIN PROTECTING
87320;HYDROLYZED LITCHI CHINENSIS FRUIT EXTRACT;SKIN CONDITIONING
82359;HYDROLYZED LOLA IMPLEXA EXTRACT;SKIN PROTECTING
76563;HYDROLYZED LUPINE PROTEIN;ANTISTATIC, HAIR CONDITIONING, SKIN CONDITIONING
82210;HYDROLYZED LUPINE PROTEIN OCTENYLSUCCINATE;SKIN PROTECTING
85757;HYDROLYZED LUPINE SEED EXTRACT;HAIR CONDITIONING, SKIN CONDITIONING
82332;HYDROLYZED LUPINUS ALBUS FLOWER EXTRACT;SKIN PROTECTING
87109;HYDROLYZED LYCIUM BARBARUM FRUIT;SKIN CONDITIONING
84184;HYDROLYZED LYCIUM BARBARUM FRUIT EXTRACT ;ANTIOXIDANT, SKIN PROTECTING
93376;HYDROLYZED LYCOPERSICON ESCULENTUM FRUIT EXTRACT;SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT
92225;HYDROLYZED MAGNOLIA OBOVATA BARK EXTRACT;SKIN CONDITIONING
56558;HYDROLYZED MALLOW LEAF EXTRACT;FILM FORMING, SKIN PROTECTING
97026;HYDROLYZED MALPIGHIA GLABRA FRUIT EXTRACT;FLAVOURING, HUMECTANT
56559;HYDROLYZED MALT EXTRACT;SKIN CONDITIONING
56560;HYDROLYZED MANGIFERA INDICA JUICE EXTRACT;SKIN CONDITIONING
56561;HYDROLYZED MANGO FRUIT;SKIN CONDITIONING, SKIN PROTECTING
82492;HYDROLYZED MANGO JUICE EXTRACT;SKIN CONDITIONING
89077;HYDROLYZED MANIHOT ESCULENTA TUBER EXTRACT;SKIN CONDITIONING
34439;HYDROLYZED MAPLE SYCAMORE PROTEIN;HAIR CONDITIONING, SKIN CONDITIONING
90043;HYDROLYZED MELON FRUIT;SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT
90218;HYDROLYZED METSCHNIKOWIA AGAVES EXTRACT;SKIN PROTECTING
96581;HYDROLYZED METSCHNIKOWIA REUKAUFII EXTRACT;SKIN PROTECTING
98142;HYDROLYZED METSCHNIKOWIA SHANXIENSIS EXTRACT;SKIN PROTECTING
92945;HYDROLYZED MILK;SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT
56562;HYDROLYZED MILK PROTEIN;ANTISTATIC, HAIR CONDITIONING, SKIN CONDITIONING
34441;HYDROLYZED MILLET;SKIN CONDITIONING
87321;HYDROLYZED MILLET SEED EXTRACT;SKIN PROTECTING
56563;HYDROLYZED MILT;HAIR CONDITIONING, SKIN CONDITIONING
86660;HYDROLYZED MILT EXTRACT;SKIN CONDITIONING
56564;HYDROLYZED MONASCUS/RICE FERMENT FILTRATE;SKIN CONDITIONING
85910;HYDROLYZED MORINGA OLEIFERA SEED EXTRACT;SKIN CONDITIONING
94119;HYDROLYZED MORUS ALBA LEAF EXTRACT;HUMECTANT
97257;HYDROLYZED MOTHER OF PEARL EXTRACT;ANTIOXIDANT, ANTIPLAQUE, BLEACHING, HAIR CONDITIONING, HUMECTANT, SKIN CONDITIONING
56565;HYDROLYZED MULBERRY FRUIT;ASTRINGENT, SKIN PROTECTING
98845;HYDROLYZED MYRICA GALE CALLUS CULTURE LYSATE FILTRATE;ANTIOXIDANT, SKIN CONDITIONING - HUMECTANT
83377;HYDROLYZED MYRTUS COMMUNIS LEAF EXTRACT;SKIN PROTECTING
56566;HYDROLYZED MYTILUS EDULIS BYSSUS;SKIN CONDITIONING
56567;HYDROLYZED NETTLE LEAF EXTRACT;HAIR CONDITIONING, HUMECTANT
95364;HYDROLYZED NYMPHAEA TETRAGONA EXTRACT;ANTIOXIDANT, BLEACHING, SKIN CONDITIONING
34442;HYDROLYZED OAT FLOUR;HAIR CONDITIONING, SKIN CONDITIONING
76567;HYDROLYZED OAT PROTEIN;ANTISTATIC, HAIR CONDITIONING, SKIN CONDITIONING
76568;HYDROLYZED OATS;ANTISTATIC, HAIR CONDITIONING, SKIN CONDITIONING
85309;HYDROLYZED OLIVE FRUIT;ANTIOXIDANT, SKIN CONDITIONING - EMOLLIENT, SKIN PROTECTING, UV ABSORBER
83112;HYDROLYZED OLIVE FRUIT EXTRACT;ANTIOXIDANT
56568;HYDROLYZED OLIVE LEAF EXTRACT;SKIN CONDITIONING
86361;HYDROLYZED OPLOPANAX ELATUS ROOT EXTRACT;SKIN CONDITIONING
56569;HYDROLYZED OPUNTIA FICUS-INDICA FLOWER EXTRACT;ABRASIVE, SKIN PROTECTING
96530;HYDROLYZED OPUNTIA HUMIFUSA LEAF EXTRACT;SKIN CONDITIONING, SKIN PROTECTING
83022;HYDROLYZED ORYZANOL;SKIN CONDITIONING
87084;HYDROLYZED OXIDIZED KERATIN;HAIR CONDITIONING, SKIN CONDITIONING
56570;HYDROLYZED OYSTER EXTRACT;SKIN CONDITIONING
56571;HYDROLYZED OYSTER GLYCOPROTEIN;HUMECTANT, SKIN CONDITIONING
85628;HYDROLYZED OYSTER SHELL EXTRACT;SKIN CONDITIONING
91174;HYDROLYZED PALM SOPHOROLIPIDS;SKIN CONDITIONING, SKIN PROTECTING, SURFACTANT - CLEANSING
94234;HYDROLYZED PANAX GINSENG MERISTEM CELL;ANTIOXIDANT, SKIN CONDITIONING, SKIN PROTECTING
94329;HYDROLYZED PANAX GINSENG MERISTEM CELL EXTRACT;ANTIOXIDANT, SKIN CONDITIONING, SKIN PROTECTING
95753;HYDROLYZED PANAX GINSENG ROOT EXTRACT;ANTIOXIDANT
56572;HYDROLYZED PAPAYA FRUIT;SKIN CONDITIONING
56573;HYDROLYZED PASSIFLORA ALATA FRUIT;ASTRINGENT, SKIN PROTECTING
97225;HYDROLYZED PASSIFLORA EDULIS FRUIT JUICE EXTRACT;HUMECTANT, SKIN CONDITIONING
34445;HYDROLYZED PEA;SKIN CONDITIONING
96988;HYDROLYZED PEA EXTRACT;HUMECTANT, SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT
76570;HYDROLYZED PEA PROTEIN;ANTISTATIC, HAIR CONDITIONING, SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT
